SP5505SCAC3T4/85FI,"DP 5505 Sn96,5Ag3Cu0,5 - type 4 - 85% Solderpaste (10cc Poly-syringe)","solder paste DP 5505 Sn96,5Ag3Cu0,5 type 4 85% 10cc Poly-syringe"
SP5505SCAC3T4/85,"DP 5505 Sn96,5Ag3Cu0,5 - type 4 - 85% Solderpaste (10cc syringe)","solder paste DP 5505 Sn96,5Ag3Cu0,5 type 4 85% 10cc syringe"
SP5505PAC3ST4,"DP 5505 Sn96,5Ag3Cu0,5 - type 4 - 88,5% Solderpaste (1kg cart)","solder paste DP 5505 Sn96,5Ag3Cu0,5 type 4 88,5% 1kg cartridge"
SP5505MAC3T4,"DP 5505 Sn96,5Ag3Cu0,5 - type 4 - 88,5% Solderpaste (250g jar)","solder paste DP 5505 Sn96,5Ag3Cu0,5 type 4 88,5% 250g jar"
SP5505NAC3T4,"DP 5505 Sn96,5Ag3Cu0,5 - type 4 - 88,5% Solderpaste (500g jar)","solder paste DP 5505 Sn96,5Ag3Cu0,5 type 4 88,5% 500g jar"
SP5505SCAC3T5/85,"DP 5505 Sn96,5Ag3Cu0,5 - type 5 - 85% Solderpaste (10cc syringe)","solder paste DP 5505 Sn96,5Ag3Cu0,5 type 5 85% 10cc syringe"
SP5505NAC3T5,"DP 5505 Sn96,5Ag3Cu0,5 - type 5 - 88,5% Solderpaste (500g jar)","solder paste DP 5505 Sn96,5Ag3Cu0,5 type 5 88,5% 500g jar"
SP5505OCAC3T4/85,"DP 5505 Sn96,5Ag3Cu0,5-type4-85% Solderpaste - Optimum-spuit 10cc","solder paste DP 5505 Sn96,5Ag3Cu0,5 type 4 85% 10cc Optimum syringe"
SP5505NA.3C.7,"DP 5505 Sn99Ag0,3Cu0,7 - type 3 - 88,5% Solderpaste (500g jar)","solder paste DP 5505 Sn99Ag0,3Cu0,7 type 3 88,5% 500g jar"
SP5505ICED.5N,"DP 5505IC ed.5 Sn62Pb36Ag2 - type 3 - 89,5% Solderpaste (500g jar)","solder paste DP 5505 Sn62Pb36Ag2 type 3 89,5% 500g jar"
SP5505ICED.5SCAC3/,"DP 5505IC ed.5 Sn96,5Ag3Cu0,5 - type 3 - 85% -Solderpaste (10cc syr)","solder paste DP 5505 Sn96,5Ag3Cu0,5 type 3 85% 10cc syringe"
SP5505ICED.5NAC3,"DP 5505IC ed.5 Sn96,5Ag3Cu0,5 - type 3 - 88,5% Solderpaste (500g jar)","solder paste DP 5505 Sn96,5Ag3Cu0,5 type 3 88,5% 500g jar"
SP5505ICED5SCAC3T4,"DP 5505IC ed.5 Sn96,5Ag3Cu0,5 - type 4 - 85% -Solderpaste (10cc syr)","solder paste DP 5505 Sn96,5Ag3Cu0,5 type 4 85% 10cc syringe"
SP5505ICED.5NAC3T4,"DP 5505IC ed.5 Sn96,5Ag3Cu0,5 - type 4 - 88,5% Solderpaste (500g jar)","solder paste DP 5505 Sn96,5Ag3Cu0,5 type 4 88,5% 500g jar"
SP5505ICED.5NA.3C.,"DP 5505IC ed.5 Sn99Ag0,3Cu0,7 - type 3 - 88,5% Solderpaste (500g jar)","solder paste DP 5505 Sn99Ag0,3Cu0,7 type 3 88,5% 500g jar"
SP5600SCBI57A/87,DP 5600 Sn42Bi57Ag1 - type 3 - 87% Solderpaste (10cc syringe),solder paste DP 5600 Sn42Bi57Ag1 type 3 87% 10cc syringe
SP5600SDBI57A/87,DP 5600 Sn42Bi57Ag1 - type 3 - 87% Solderpaste (30cc syringe),solder paste DP 5600 Sn42Bi57Ag1 type 3 87% 30cc syringe
SP5600SBBI57A/87,DP 5600 Sn42Bi57Ag1 - type 3 - 87% Solderpaste (5cc syringe),solder paste DP 5600 Sn42Bi57Ag1 type 3 87% 5cc syringe
SP5600JBI57A,DP 5600 Sn42Bi57Ag1 - type 3 - 90% Solderpaste (250g jar),solder paste DP 5600 Sn42Bi57Ag1 type 3 90% 250g jar
SP5600KBIA,DP 5600 Sn42Bi57Ag1 - type 3 - 90% Solderpaste (500g jar),solder paste DP 5600 Sn42Bi57Ag1 type 3 90% 500g jar
SP5600SCBI57AT4/87,DP 5600 Sn42Bi57Ag1 - type 4 - 87% Solderpaste (10cc syringe),solder paste DP 5600 Sn42Bi57Ag1 type 4 87% 10cc syringe
SP5600KBI57AT4,DP 5600 Sn42Bi57Ag1 - type 4 - 90% Solderpaste (500g jar),solder paste DP 5600 Sn42Bi57Ag1 type 4 90% 500g jar
SP5600NLMPA-Q,"DP5600 LMPA-Q - type 3 - 89,5% Solderpaste (500g jar)","solder paste DP 5600 LMPA type 3 89,5% 500g jar"
SP5600NLMPA-QT4,"DP5600 LMPA-Q - type 4 - 89,5% Solderpaste (500g jar)","solder paste DP 5600 LMPA type 4 89,5% 500g jar"
SP5600SRDBI57A/87,DP5600 Sn42Bi57Ag1 - type 3 - 87% - Solderpaste(30cc syr+red plunger),solder paste DP 5600 Sn42Bi57Ag1 type 3 87% 30cc syringe with red plunger
SP5600OCCBI57AT4/8,DP5600 Sn42Bi57Ag1-type4-87% Solderpaste-10cc Optimum syr clear wiper,solder paste DP 5600 Sn42Bi57Ag1 type 4 87% 10cc Optimum syringe with clear wiper
SP9007SD,IF 9007' Sn62Pb36Ag2 - type 3 - 84% Solderpaste (30cc syr),solder paste IF 9007 Sn62Pb36Ag2 type 3 84% 30cc syringe
SP9009LTSCSN5/88,"IF 9009lt Sn5Pb92,5Ag2,5 - type 3 - 88% Solderpaste (10cc syringe)","solder paste IF 9009LT Sn5Pb92,5Ag2,5 type 3 88% 10cc syringe"
SP9009LTSC,IF 9009lt Sn62Pb36Ag2 - type 3 - 86% Solderpaste (10cc syr),solder paste IF 9009LT Sn62Pb36Ag2 type 3 86% 10cc syringe
SP9009LTSD,IF 9009lt Sn62Pb36Ag2 - type 3 - 86% Solderpaste (30cc syr),solder paste IF 9009LT Sn62Pb36Ag2 type 3 86% 30cc syringe
SP9009LTU,IF 9009lt Sn63Pb37 - type 3 - 90% Solderpaste (500g jar),solder paste IF 9009LT Sn63Pb37 type 3 90% 500g jar
SP9009LTSCAC4,"IF 9009lt Sn95,5Ag4Cu0,5 - type 3 - 84% - Solderpaste (10cc syr)","solder paste IF 9009LT Sn95,5Ag4Cu0,5 type 3 84% 10cc syringe"
SP9009LTSDAC4,"IF 9009lt Sn95,5Ag4Cu0,5 - type 3 - 84% - Solderpaste (30cc syr)","solder paste IF 9009LT Sn95,5Ag4Cu0,5 type 3 84% 30cc syringe"
SP9009LTSBAC4,"IF 9009lt Sn95,5Ag4Cu0,5 - type 3 - 84% Solderpaste (5cc syr)","solder paste IF 9009LT Sn95,5Ag4Cu0,5 type 3 84% 5cc syringe"
SP9009LTRAC4S,"IF 9009lt Sn95,5Ag4Cu0,5 - type 3 - 88% Solderpaste (500g cartridge)","solder paste IF 9009LT Sn95,5Ag4Cu0,5 type 3 88% 500g cartridge"
SP9009LTRAC4,"IF 9009lt Sn95,5Ag4Cu0,5 - type 3 - 88% Solderpaste (500g jar)","solder paste IF 9009LT Sn95,5Ag4Cu0,5 type 3 88% 500g jar"
SP9009LTRAC3T4,"IF 9009lt Sn96,5Ag3Cu0,5 - type 4 - 88% Solderpaste (500g jar)","solder paste IF 9009LT Sn96,5Ag3Cu0,5 type 4 88% 500g jar"
SP9010A+/84,"IF 9010 Sn95,8Ag4,2 - type 3 - 84% - Solderpaste (450g jar)","solder paste IF 9010 Sn95,8Ag4,2 type 3 84% 450g jar"
SPQ6SCLMPA-Q,LMPA™-Q6 - type 3 - 86% Solderpaste (10cc syringe),solder paste LMPA™-Q6 LMPA type 3 86% 10cc syringe
SPQ6SDLMPA-Q,LMPA™-Q6 - type 3 - 86% Solderpaste (30cc syringe),solder paste LMPA™-Q6 LMPA type 3 86% 30cc syringe
SPQ6SBLMPA-Q,LMPA™-Q6 - type 3 - 86% Solderpaste (5cc syringe),solder paste LMPA™-Q6 LMPA type 3 86% 5cc syringe
SPQ6RLMPA-Q,LMPA™-Q6 - type 3 - 89% Solderpaste (500g jar),solder paste LMPA™-Q6 LMPA type 3 89% 500g jar
SPQ6SCLMPA-QT4,LMPA™-Q6 - type 4 - 86% Solderpaste (10cc syringe),solder paste LMPA™-Q6 LMPA type 4 86% 10cc syringe
SPQ6SDLMPA-QT4,LMPA™-Q6 - type 4 - 86% Solderpaste (30cc syringe),solder paste LMPA™-Q6 LMPA type 4 86% 30cc syringe
SPQ6PLMPAQT4S2,"LMPA™-Q6 - type 4 - 89% Solderpaste (1,2kg cartridge)","solder paste LMPA™-Q6 LMPA type 4 89% 1,2kg cartridge"
SPQ6QLMPA-QT4,LMPA™-Q6 - type 4 - 89% Solderpaste (250g jar),solder paste LMPA™-Q6 LMPA type 4 89% 250g jar
SPQ6RLMPA-QT4,LMPA™-Q6 - type 4 - 89% Solderpaste (500g jar),solder paste LMPA™-Q6 LMPA type 4 89% 500g jar
SPQ6OLMPAQT4S,"LMPA™-Q6 - type 4 - 89,5% Solderpaste (1kg cartridge)","solder paste LMPA™-Q6 LMPA type 4 89,5% 1kg cartridge"
SPQ6NLMPA-QT4,"LMPA™-Q6 - type 4 - 89,5% Solderpaste (500g jar)","solder paste LMPA™-Q6 LMPA type 4 89,5% 500g jar"
SPQ6NBI57A,"Q6 Sn42Bi57Ag1 - type 3 - 89,5% Solderpaste (500g jar)","solder paste Q6 Sn42Bi57Ag1 type 3 89,5% 500g jar"
SPQ6MBI57A,Q6 Sn42Bi57Ag1 - type 3-89.5%  Solderpaste (250g jar),"solder paste Q6 Sn42Bi57Ag1 type 3 89,5% 250g jar"
SP5720MAC3,"LP5720 Sn96,5Ag3Cu0,5 - type 3 - 88,5% Solderpaste (250g jar)","solder paste LP 5720 Sn96,5Ag3Cu0,5 type 3 88,5% 250g jar"
SP5720N,"LP5720 Sn62Pb36Ag2 -  type 3 - 89,5% Solderpaste (500g jar)","solder paste LP 5720 Sn62Pb36Ag2 type 3 89,5% 500g jar"
SP5720NAC3,"LP5720 Sn96,5Ag3Cu0,5 - type 3 - 88,5% Solderpaste (500g jar)","solder paste LP 5720 Sn96,5Ag3Cu0,5 type 3 88,5% 500g jar"
SP5720PAC3T4S2,"LP5720 Sn96,5Ag3Cu0,5 - type 4 - 88,3% Solderpaste (1,2kg cartridge)","solder paste LP 5720 Sn96,5Ag3Cu0,5 type 4 88,3% 1,2kg cartridge"
SP5720RAC3T4,"LP5720 Sn96,5Ag3Cu0,5 - type 4 - 88,3% Solderpaste (500g jar)","solder paste LP 5720 Sn96,5Ag3Cu0,5 type 4 88,3% 500g jar"
SP5720RAC3T5,"LP5720 Sn96,5Ag3Cu0,5 - type 5 - 88,3% Solderpaste (500g jar)","solder paste LP 5720 Sn96,5Ag3Cu0,5 type 5 88,3% 500g jar"
SP5720SCAC3,"LP5720 Sn96,5Ag3Cu0,5 - type 3 - 85% Solderpaste (10cc syringe)","solder paste LP 5720 Sn96,5Ag3Cu0,5 type 3 85% 10cc syringe"
SP5720SCAC3T4,"LP5720 Sn96,5Ag3Cu0,5 - type 4 - 85% Solderpaste (10cc syringe)","solder paste LP 5720 Sn96,5Ag3Cu0,5 type 4 85% 10cc syringe"
SP5720X,"LP5720 Sn63Pb37 - type 3 - 89,5% Solderpaste (500g jar)","solder paste LP 5720 Sn63Pb37 type 3 89,5% 500g jar"
