SW16SAC150,"IF14-16 Sn95,5Ag3,8Cu0,7  1.5mm Solderwire (6kg box)","solder wire IF 14 Sn95,5Ag3,8Cu0,7 1,5mm 1,6% 500g spool"
SW16SN96035,"IF14-16 Sn96,5Ag3,5  0,35mm Solderwire (6kg box-100g spool)","solder wire IF 14 Sn96,5Ag3,5 0,35mm 1,6% 100g spool"
SW09SN63100,IF14-09 Sn63Pb37  1.0mm Solderwire (6kg box),"solder wire IF 14 Sn63Pb37 1,0mm 0,9% 500g spool"
SW10SN63050,IF14-10 Sn63Pb37  0.5mm Solderwire (6kg box),"solder wire IF 14 Sn63Pb37 0,5mm 1,0% 500g spool"
SW10SN63070,IF14-10 Sn63Pb37  0.7mm Solderwire (6kg box),"solder wire IF 14 Sn63Pb37 0,7mm 1,0% 500g spool"
SW10SN63100,IF14-10 Sn63Pb37  1.0mm Solderwire (6kg box),"solder wire IF 14 Sn63Pb37 1,0mm 1,0% 500g spool"
SW10SN63150,IF14-10 Sn63Pb37  1.5mm Solderwire (6kg box),"solder wire IF 14 Sn63Pb37 1,5mm 1,0% 500g spool"
SW14SN60070,IF14-14 Sn60Pb40  0.7mm Solderwire (6kg box),"solder wire IF 14 Sn60Pb40 0,7mm 1,4% 500g spool"
SW09SN63150,IF14-09 Sn63Pb37  1.5mm Solderwire (6kg box),"solder wire IF 14 Sn63Pb37 1,5mm 0,9% 500g spool"
SW16SAC3070/500,"IF14-16 Sn96,5Ag3Cu0,5  0,7mm Solderwire (500g spool - 6kg box)","solder wire IF 14 Sn96,5Ag3Cu0,5 0,7mm 1,6% 500g spool"
SW16SAC3150/500,"IF14-16 Sn96,5Ag3Cu0,5  1,5mm Solderwire (500g spool - 6kg box)","solder wire IF 14 Sn96,5Ag3Cu0,5 1,5mm 1,6% 500g spool"
SW16SN99035N,"IF14-16 Sn99,3Cu0,7  0,35mm Solderwire (6kg box-100g spool)","solder wire IF 14 Sn99,3Cu0,7 0,35mm 1,6% 100g spool"
SW16SN99050,"IF14-16 Sn99,3Cu0,7  0,5mm Solderwire (6kg box)","solder wire IF 14 Sn99,3Cu0,7 0,5mm 1,6% 500g spool"
SW16SN99070,"IF14-16 Sn99,3Cu0,7  0.7mm Solderwire (6kg box)","solder wire IF 14 Sn99,3Cu0,7 0,7mm 1,6% 500g spool"
SW16SN99100,"IF14-16 Sn99,3Cu0,7  1,0mm Solderwire (6kg box)","solder wire IF 14 Sn99,3Cu0,7 1,0mm 1,6% 500g spool"
SW16SN99150,"IF14-16 Sn99,3Cu0,7  1.5mm Solderwire (6kg box)","solder wire IF 14 Sn99,3Cu0,7 1,5mm 1,6% 500g spool"
SW16SAC0307035,"IF14-16 Sn99Ag0,3Cu0,7  0,35mm Solderwire (100g spool)","solder wire IF 14 Sn99Ag0,3Cu0,7 0,35mm 1,6% 100g spool"
SW16SAC0307050,"IF14-16 Sn99Ag0,3Cu0,7  0,5mm Solderwire (500g spool-6kg box)","solder wire IF 14 Sn99Ag0,3Cu0,7 0,5mm 1,6% 500g spool"
SW16SAC0307070,"IF14-16 Sn99Ag0,3Cu0,7  0,7mm Solderwire (500g spool-6kg box)","solder wire IF 14 Sn99Ag0,3Cu0,7 0,7mm 1,6% 500g spool"
SW16SAC0307100,"IF14-16 Sn99Ag0,3Cu0,7  1,0mm Solderwire (500g spool-6kg box)","solder wire IF 14 Sn99Ag0,3Cu0,7 1,0mm 1,6% 500g spool"
SW16SAC0307150,"IF14-16 Sn99Ag0,3Cu0,7  1,5mm Solderwire (500g spool-6kg box)","solder wire IF 14 Sn99Ag0,3Cu0,7 1,5mm 1,6% 500g spool"
SW16SN99Q020,"IF14-16 Sn99Q  0,20mm Solderwire (10g spools)","solder wire IF 14 Sn99-Q 0,2mm 1,6% 10g spool"
SW16SN99Q035,"IF14-16 Sn99Q  0,35mm Solderwire (100g spools - 6kg box)","solder wire IF 14 Sn99-Q 0,35mm 1,6% 100g spool"
SW16SN99Q050,IF14-16 Sn99Q  0.5mm Solderwire (500g spools - 6kg box),"solder wire IF 14 Sn99-Q 0,5mm 1,6% 500g spool"
SW16SN99Q070,IF14-16 Sn99Q  0.7mm Solderwire (500g spools - 6kg box),"solder wire IF 14 Sn99-Q 0,7mm 1,6% 500g spool"
SW16SN99Q100,IF14-16 Sn99Q 1.0mm Solder wire (500g spools - 6kg box),"solder wire IF 14 Sn99-Q 1,0mm 1,6% 500g spool"
SW22SAC3070/500,"IF14-22 Sn96,5Ag3Cu0,5  0,7mm Solderwire (500g spool - 6kg box)","solder wire IF 14 Sn96,5Ag3Cu0,5 0,7mm 2,2% 500g spool"
SW22SAC3050/500,"IF14-22 Sn96,5Ag3Cu0,5  0.5mm Solderwire (500g spool - 6kg box)","solder wire IF 14 Sn96,5Ag3Cu0,5 0,5mm 2,2% 500g spool"
SW16SN96070,"IF14-16 Sn96,5Ag3,5  0.7mm Solderwire (6kg box)","solder wire IF 14 Sn96,5Ag3,5 0,7mm 1,6% 500g spool"
SW16SN96100,"IF14-16 Sn96,5Ag3,5  1.0mm Solderwire (6kg box)","solder wire IF 14 Sn96,5Ag3,5 1,0mm 1,6% 500g spool"
SW16SN96150,"IF14-16 Sn96,5Ag3,5  1.5mm Solderwire (6kg box)","solder wire IF 14 Sn96,5Ag3,5 1,5mm 1,6% 500g spool"
SW16SAC3020,"IF14-16 Sn96,5Ag3Cu0,5  0,20mm Solderwire (10g spool)","solder wire IF 14 Sn96,5Ag3Cu0,5 0,2mm 1,6% 10g spool"
SW16SAC3035,"IF14-16 Sn96,5Ag3Cu0,5  0,35mm Solderwire (100g spool)","solder wire IF 14 Sn96,5Ag3Cu0,5 0,35mm 1,6% 100g spool"
SW16SAC3050/500,"IF14-16 Sn96,5Ag3Cu0,5  0,5mm Solderwire (500g spool - 6kg box)","solder wire IF 14 Sn96,5Ag3Cu0,5 0,5mm 1,6% 500g spool"
RP8300-4JR100,IF8300-4 BGA Gel Flux(100cc jar),soldering flux IF 8300 100cc jar
OIL910001,IF910 De-Oxidation Oil (1L bottle),deoxidation oil IF 910 1L HDPE bottle
SW22SN99Q070,IF14-22 Sn99Q  0.7mm Solderwire (500g spools - 6kg box),"solder wire IF 14 Sn99-Q 0,7mm 2,2% 500g spool"
SW22SN99Q120,"IF14-22 Sn99Q  1,2mm Solderwire (500g spools - 6kg box)","solder wire IF 14 Sn99-Q 1,2mm 2,2% 500g spool"
SW22SN99Q100,IF14-22 Sn99Q  1.0mm Solderwire (500g spools - 6kg box),"solder wire IF 14 Sn99-Q 1,0mm 2,2% 500g spool"
SW22SN99Q035,"IF14-22 Sn99Q 0,35mm Solderwire (100g spools - 6kg box)","solder wire IF 14 Sn99-Q 0,35mm 2,2% 100g spool"
SWYF09SN60035,"í-Flex 400 Sn60Pb40 0,35mm (0,9%) Solderwire (100g spool)","solder wire i-Flex 400 Sn60Pb40 0,35mm 0,9% 100g spool"
SWYF09SN60070,"í-Flex 400 Sn60Pb40 0,7mm (0,9%) Solderwire (500g spool)","solder wire i-Flex 400 Sn60Pb40 0,7mm 0,9% 500g spool"
SWYF14SN60100,"í-Flex 400 Sn60Pb40 1,0mm (1,4%) Solderwire (500g spool)","solder wire i-Flex 400 Sn60Pb40 1,0mm 1,4% 500g spool"
SWYF09SN60150,"í-Flex 400 Sn60Pb40 1,5mm (0,9%) Solderwire (500g spool)","solder wire i-Flex 400 Sn60Pb40 1,5mm 0,9% 500g spool"
SWYF14SN60150,"í-Flex 400 Sn60Pb40 1,5mm (1,4%) Solderwire","solder wire i-Flex 400 Sn60Pb40 1,5mm 1,4% 500g spool"
SWYF16SAC3035,"í-Flex 400 Sn96,5Ag3Cu0,5  0,35mm (1,6%) Solderwire (100g spool)","solder wire i-Flex 400 Sn96,5Ag3Cu0,5 0,35mm 1,6% 100g spool"
SWYF16SAC3050,"í-Flex 400 Sn96,5Ag3Cu0,5  0.5mm (1,6%) Solderwire (500g spool)","solder wire i-Flex 400 Sn96,5Ag3Cu0,5 0,5mm 1,6% 500g spool"
SWYF16SAC3070,"í-Flex 400 Sn96,5Ag3Cu0,5  0.7mm (1,6%) Solderwire (500g spool)","solder wire i-Flex 400 Sn96,5Ag3Cu0,5 0,7mm 1,6% 500g spool"
SWYF16SAC3020,"í-Flex 400 Sn96,5Ag3Cu0,5 0,2mm (1,6%) Solderwire (10g spool)","solder wire i-Flex 400 Sn96,5Ag3Cu0,5 0,2mm 1,6% 10g spool"
SWYF16SAC3100,"í-Flex 400 Sn96,5Ag3Cu0,5 1.0mm (1,6%) Solderwire (500g spool)","solder wire i-Flex 400 Sn96,5Ag3Cu0,5 1,0mm 1,6% 500g spool"
SWYF22SAC3100,"í-Flex 400 Sn96,5Ag3Cu0,5 1.0mm (2,2%) Solderwire (500g spool)","solder wire i-Flex 400 Sn96,5Ag3Cu0,5 1,0mm 2,2% 500g spool"
SWYF16SN99100,"í-Flex 400 Sn99,3Cu0,7 1,0mm (1,6%) Solderwire (500g spool)","solder wire i-Flex 400 Sn99,3Cu0,7 1,0mm 1,6% 500g spool"
SWYF16SAC03050,"í-Flex 400 Sn99Ag0,3Cu0,7 0,5mm (1,6%) Solderwire (500g spool)","solder wire i-Flex 400 Sn99Ag0,3Cu0,7 0,5mm 1,6% 500g spool"
SWYF16SAC03070,"í-Flex 400 Sn99Ag0,3Cu0,7 0,7mm (1,6%) Solderwire (500g spool)","solder wire i-Flex 400 Sn99Ag0,3Cu0,7 0,7mm 1,6% 500g spool"
SW22SAC3100/500,"IF14-22 Sn96,5Ag3Cu0,5 1.0mm Solderwire (500g spool - 6kg box)","solder wire IF 14 Sn96,5Ag3Cu0,5 1,0mm 2,2% 500g spool"
SW22SN99070,"IF14-22 Sn99,3Cu0,7  0.7mm Solderwire (6kg box)","solder wire IF 14 Sn99,3Cu0,7 0,7mm 2,2% 500g spool"
SW22SN99100,"IF14-22 Sn99,3Cu0,7  1.0mm Solderwire (6kg box)","solder wire IF 14 Sn99,3Cu0,7 1,0mm 2,2% 500g spool"
SW22SN99Q050,IF14-22 Sn99Q  0.5mm Solderwire (500g spools - 6kg box),"solder wire IF 14 Sn99-Q 0,5mm 2,2% 500g spool"
SW22SN99050,"IF14-22 Sn99,3Cu0,7  0.5mm Solderwire (6kg box)","solder wire IF 14 Sn99,3Cu0,7 0,5mm 2,2% 500g spool"
CLWADREM00,Interflux Adhesive Remover Wipes (tub),cleaning wipes Adhesive Remover Wipes tub
AOPELLET,Interflux Anti-Oxidant Pellets (250g/jar),anti-oxidant pellets anti-oxidant pellets 250g jar
AOPELLETLF,Interflux Anti-Oxidant Pellets LeadFree (250g/jar),anti-oxidant pellets anti-oxidant pellets 250g jar
CLWIPADI01,Interflux IPA/DI Wipes (folie bag),cleaning wipes IPA/DI Wipes folie bag
CLWIPADI03,Interflux IPA/DI Wipes (folie bag) Extra Wet,cleaning wipes IPA/DI Wipes folie bag
CLWIPADI00,Interflux IPA/DI Wipes (tub),cleaning wipes IPA/DI Wipes tub
CLWSTCL01,Interflux Stencil Clean Wipes (folie bag),cleaning wipes Stencil Clean Wipes folie bag
CLWSTCL00,Interflux Stencil Clean Wipes (tub),cleaning wipes Stencil Clean Wipes tub
CLLIPADI010,IPA/DI Cleaner (10L HDPE drum),cleaning fluid IPA/DI Cleaner 10L HDPE drum
CLL300010,ISC 300 Stencil Clean Fluid For Spray In Air Application (10L drum),cleaning fluid ISC 300 10L HDPE drum
CLL8020010,ISC 8020 Stencil Clean (10L HDPE drum),cleaning fluid ISC 8020 10L HDPE drum
CLL8020001,ISC 8020 Stencil Clean (1L bottle),cleaning fluid ISC 8020 1L HDPE bottle
CLL8020025,ISC 8020 Stencil Clean (25L HDPE drum),cleaning fluid ISC 8020 25L HDPE drum
OILLMPA0100,LMPA™ Oil (100ml bottle),deoxidation oil LMPA™ Oil 100mL HDPE bottle
SWIR330SN99070,"IR3 Sn99,3Cu0,7 0,7mm (3%) Solderwire (500g spool-6kg box)","solder wire IR3 Sn99,3Cu0,7 0,7mm 3,0% 500g spool"
SWIR330SN99100,"IR3 Sn99,3Cu0,7 1,0mm (3%) Solderwire (500g spool-6kg box)","solder wire IR3 Sn99,3Cu0,7 1,0mm 3,0% 500g spool"
SWIR30SN99Q050,"IR3 Sn99Q  0,5mm (3,0%) Solderwire (500g spools - 6kg box)","solder wire IR3 Sn99-Q 0,5mm 3,0% 500g spool"
SWIR30SN99Q070/250,"IR3 Sn99Q  0,7mm (3,0%) Solderwire (250g spools - 6kg box)","solder wire IR3 Sn99-Q 0,7mm 3,0% 250g spool"
SWIR30SN99Q070,"IR3 Sn99Q  0,7mm (3,0%) Solderwire (500g spools - 6kg box)","solder wire IR3 Sn99-Q 0,7mm 3,0% 500g spool"
SWLS2535SAC3050,"Laser 25 Sn96,5Ag3Cu0,5 0,5mm (3,5%) Solderwire (500g spool)","solder wire Laser 25 Sn96,5Ag3Cu0,5 0,5mm 3,5% 500g spool"
SWLS2535SAC3070,"Laser 25 Sn96,5Ag3Cu0,5 0,7mm (3,5%) Solderwire (500g spool)","solder wire Laser 25 Sn96,5Ag3Cu0,5 0,7mm 3,5% 500g spool"
SWLS2535SAC3100,"Laser 25 Sn96,5Ag3Cu0,5 1,0mm (3,5%) Solderwire (500g spool)","solder wire Laser 25 Sn96,5Ag3Cu0,5 1,0mm 3,5% 500g spool"
SWLS2535SAC3150,"Laser 25 Sn96,5Ag3Cu0,5 1,5mm (3,5%) Solderwire (500g spool)","solder wire Laser 25 Sn96,5Ag3Cu0,5 1,5mm 3,5% 500g spool"
SWLS2530SAC03100,"Laser 25 Sn99Ag0,3Cu0,7 1,0mm (3%) Solderwire (500g spool)","solder wire Laser 25 Sn99Ag0,3Cu0,7 1,0mm 3,0% 500g spool"
SPQ6SCLMPA-Q,LMPA™-Q6 - type 3 - 86% Solderpaste (10cc syringe),solder paste LMPA™-Q6 LMPA 86% 10cc syringe
SWIR330SAC3050,"IR3 Sn96,5Ag3Cu0,5 0,5mm (3%) Solderwire (500g spool-6kg box)","solder wire IR3 Sn96,5Ag3Cu0,5 0,5mm 3,0% 500g spool"
SWIR330SN99050,"IR3 Sn99,3Cu0,7 0,5mm (3%) Solderwire (500g spool-6kg box)","solder wire IR3 Sn99,3Cu0,7 0,5mm 3,0% 500g spool"
SWIR330SAC3070,"IR3 Sn96,5Ag3Cu0,5 0,7mm (3%) Solderwire (500g spool-6kg box)","solder wire IR3 Sn96,5Ag3Cu0,5 0,7mm 3,0% 500g spool"
FLALMPAS010,LMPA™-S Selective Soldering Flux (10L HDPE drum),soldering flux LMPA™-S 10L HDPE drum
FLALMPAS001,LMPA™-S Selective Soldering Flux (1L HDPE bottle),soldering flux LMPA™-S 1L HDPE bottle
PRANSOL01,Neutral Solution (1L HDPE bottle),neutral solution Neutral Solution 1L HDPE bottle
FLA3311025,OSPI 3311 Soldering Flux (25L HDPE drum),soldering flux OSPI 3311 25L HDPE drum
FLA3311M001,OSPI 3311M Soldering Flux (1L HDPE bottle),soldering flux OSPI 3311M 1L HDPE bottle
FLW2007010,PacIFic 2007 VOC-Free Soldering Flux (10L HDPE drum),soldering flux PacIFic 2007 10L HDPE drum
FLW20071000,PacIFic 2007 VOC-Free Soldering Flux (1L HDPE bottle),soldering flux PacIFic 2007 1L HDPE bottle
FLW2007025,PacIFic 2007 VOC-Free Soldering Flux (25L HDPE drum),soldering flux PacIFic 2007 25L HDPE drum
SWNH122SAC050,"NH 1 Sn95,5Ag3,8Cu0,7  0,5mm (2,2%) Solderwire (500g spool)","solder wire NH 1 Sn95,5Ag3,8Cu0,7 0,5mm 2,2% 500g spool"
SWNH122SAC100,"NH 1 Sn95,5Ag3,8Cu0,7  1,0mm (2,2%) Solderwire (500g spool)","solder wire NH 1 Sn95,5Ag3,8Cu0,7 1,0mm 2,2% 500g spool"
SWNH122SAC120,"NH 1 Sn95,5Ag3,8Cu0,7  1,2mm (2,2%) Solderwire (500g spool)","solder wire NH 1 Sn95,5Ag3,8Cu0,7 1,2mm 2,2% 500g spool"
SWNH122SN99100,"NH 1 Sn99,3Cu0,7  1,0mm (2,2%) Solderwire (500g spool)","solder wire NH 1 Sn99,3Cu0,7 1,0mm 2,2% 500g spool"
SWNH122SN99200,"NH 1 Sn99,3Cu0,7  2,0mm (2,2%) Solderwire (500g spool)","solder wire NH 1 Sn99,3Cu0,7 2,0mm 2,2% 500g spool"
SWNH122SN99070,"NH 1 Sn99,3Cu0,7 0,7mm (2,2%) Solderwire (500g spool)","solder wire NH 1 Sn99,3Cu0,7 0,7mm 2,2% 500g spool"
SWNH122SAC3050,"NH1 Sn96,5Ag3Cu0,5 0,5mm (2,2%) Solderwire","solder wire NH 1 Sn96,5Ag3Cu0,5 0,5mm 2,2% 500g spool"
SWNH122SAC3070,"NH1 Sn96,5Ag3Cu0,5 0,7mm (2,2%) Solderwire (500g spool)","solder wire NH 1 Sn96,5Ag3Cu0,5 0,7mm 2,2% 500g spool"
SWNH122SAC3100,"NH1 Sn96,5Ag3Cu0,5 1mm (2,2%) Solderwire","solder wire NH 1 Sn96,5Ag3Cu0,5 1,0mm 2,2% 500g spool"
SWNH122SN99050,"NH1 Sn99,3Cu0,7 0,5mm (2,2%) Solderwire (500g spool)","solder wire NH 1 Sn99,3Cu0,7 0,5mm 2,2% 500g spool"
SPQ6SDLMPA-Q,LMPA™-Q6 - type 3 - 86% Solderpaste (30cc syringe),solder paste LMPA™-Q6 LMPA 86% 30cc syringe
SWNH122SAC070,"NH 1 Sn95,5Ag3,8Cu0,7  0,7mm (2,2%) Solderwire (500g spool)","solder wire NH 1 Sn95,5Ag3,8Cu0,7 0,7mm 2,2% 500g spool"
SPQ6SBLMPA-Q,LMPA™-Q6 - type 3 - 86% Solderpaste (5cc syringe),solder paste LMPA™-Q6 LMPA 86% 5cc syringe
SPQ6RLMPA-Q,LMPA™-Q6 - type 3 - 89% Solderpaste (500g jar),solder paste LMPA™-Q6 LMPA 89% 500g jar
SPQ6SCLMPA-QT4,LMPA™-Q6 - type 4 - 86% Solderpaste (10cc syringe),solder paste LMPA™-Q6 LMPA 86% 10cc syringe
SPQ6SDLMPA-QT4,LMPA™-Q6 - type 4 - 86% Solderpaste (30cc syringe),solder paste LMPA™-Q6 LMPA 86% 30cc syringe
SPQ6QLMPA-QT4,LMPA™-Q6 - type 4 - 89% Solderpaste (250g jar),solder paste LMPA™-Q6 LMPA 89% 250g jar
SPQ6RLMPA-QT4,LMPA™-Q6 - type 4 - 89% Solderpaste (500g jar),solder paste LMPA™-Q6 LMPA 89% 500g jar
SPQ6OLMPAQT4S,"LMPA™-Q6 - type 4 - 89,5% Solderpaste (1kg cartridge)","solder paste LMPA™-Q6 LMPA 89,5% 1kg cartridge"
SPQ6NLMPA-QT4,"LMPA™-Q6 - type 4 - 89,5% Solderpaste (500g jar)","solder paste LMPA™-Q6 LMPA 89,5% 500g jar"
FLW20081000,Pacific 2008 VOC-Free Soldering Flux (1L HDPE bottle),soldering flux PacIFic 2008 1L HDPE bottle
FLW2008P025,PacIFic 2008plus VOC-Free Soldering Flux (25L HDPE drum),soldering flux PacIFic 2008plus 25L HDPE drum
FLW2009010,PacIFic 2009 VOC-Free Soldering Flux (10L HDPE drum),soldering flux PacIFic 2009 10L HDPE drum
FLW2009M0100,PacIFic 2009M VOC-Free Soldering Flux (100ml HDPE Bottle),soldering flux PacIFic 2009M 100mL HDPE bottle
FLW2009M010,PacIFic 2009M VOC-Free Soldering Flux (10L HDPE drum),soldering flux PacIFic 2009M 10L HDPE drum
FLW2009M1000,PacIFic 2009M VOC-Free Soldering Flux (1L HDPE bottle),soldering flux PacIFic 2009M 1L HDPE bottle
FLW2009M025,PacIFic 2009M VOC-Free Soldering Flux (25L HDPE drum),soldering flux PacIFic 2009M 25L HDPE drum
FLW2009M0005,PacIFic 2009M VOC-Free Soldering Flux (500ml HDPE bottle),soldering flux PacIFic 2009M 500mL HDPE bottle
FLW2009MLF010,PacIFic 2009MLF VOC-Free Soldering Flux (10L HDPE drum),soldering flux PacIFic 2009MLF 10L HDPE drum
FLW2009MLF001,PacIFic 2009MLF VOC-Free Soldering Flux (1L HDPE bottle),soldering flux PacIFic 2009MLF 1L HDPE bottle
FLW2009MLF200,PacIFic 2009MLF VOC-Free Soldering Flux (200L HDPE drum),soldering flux PacIFic 2009MLF 200L HDPE drum
FLW2009MLF025,PacIFic 2009MLF VOC-Free Soldering Flux (25L HDPE drum),soldering flux PacIFic 2009MLF 25L HDPE drum
FLW2009MLFE010,PacIFic 2009MLF-E VOC-Free Soldering Flux (10L HDPE drum),soldering flux PacIFic 2009MLF-E 10L HDPE drum
FLW2009MLFE025,PacIFic 2009MLF-E VOC-Free Soldering Flux (25L HDPE drum),soldering flux PacIFic 2009MLF-E 25L HDPE drum
FLW2010F010,PacIFic 2010F VOC-Free Soldering Flux (10L HDPE drum),soldering flux PacIFic 2010F 10L HDPE drum
FLW2010F025,PacIFic 2010F VOC-Free Soldering Flux (25L HDPE drum),soldering flux PacIFic 2010F 25L HDPE drum
FLW2011F025,PacIFic 2011F VOC-Free Soldering Flux (25L HDPE drum),soldering flux PacIFic 2011F 25L HDPE drum
SWFPSN99200K04,"Plain Solderwire Sn99,3Cu0,7+anti-oxidant  2,0mm (4kg green spools)","solder alloy plain solder wire Sn99,3Cu0,7 4kg green spool"
SWLMPAQ200K02,"Plain Solderwire LMPA™-Q 2,0mm (2 kg on 4 kg spool)",solder alloy plain solder wire LMPA 2kg spool
SWLMPAQ300K04,"Plain Solderwire LMPA™-Q 3,0mm (4kg spool)",solder alloy plain solder wire LMPA 4kg spool
SWFPSN60150K01,Plain Solderwire Sn60Pb40  1.5mm (1kg black spool - 6kg box),solder alloy plain solder wire Sn60Pb40 1kg black spool
SWFPSN60200K01,"Plain Solderwire Sn60Pb40 2,0mm (1kg black spool - 6kg box)",solder alloy plain solder wire Sn60Pb40 1kg black spool
SWFPSN62200,Plain Solderwire Sn62Pb36Ag2  2.0mm (4kg reel) (16kg box),solder alloy plain solder wire Sn62Pb36Ag2 4kg spool
SWFPSN63200,"Plain Solderwire Sn63Pb37  2,0mm (4kg reel)",solder alloy plain solder wire Sn63Pb37 4kg spool
SWFPSN63300K04,Plain Solderwire Sn63Pb37 3.0mm (4kg reel),solder alloy plain solder wire Sn63Pb37 4kg spool
SWFPSAC3200K04,"Plain Solderwire Sn96,5Ag3Cu0,5 2.0mm (4kg green spool – 16kg box)","solder alloy plain solder wire Sn96,5Ag3Cu0,5 4kg green spool"
SWFPSAC3300K04,"Plain Solderwire Sn96,5Ag3Cu0,5 3,0mm (4kg green spool - 16kg box)","solder alloy plain solder wire Sn96,5Ag3Cu0,5 4kg green spool"
CLLPURSOLO30,Purgel (30cc syringe All in One),conditioning gel Purgel 30cc syringe all-in-one
CLLPURSC,Purgel SC (10cc syringe),conditioning gel Purgel 10cc syringe
CLLPURSD,Purgel SD (30cc syringe),conditioning gel Purgel 30cc syringe
CLLPURIWASD,Purgel SD Iwashita (30cc syringe),conditioning gel Purgel 30cc syringe
FLARA10001,RA 25010 Soldering Flux (1L HDPE bottle),soldering flux RA 25010 1L HDPE bottle
FLARA15001,RA 25015 Soldering Flux (1L HDPE bottle),soldering flux RA 25015 1L HDPE bottle
FLARA500100,RA 25050 Soldering Flux (100ml HDPE bottle),soldering flux RA 25050 100mL HDPE bottle
FLARA50001,RA 25050 Soldering Flux (1L HDPE bottle),soldering flux RA 25050 1L HDPE bottle
FLARA38053001,RA 38053 Soldering Dip Flux (1L HDPE bottle),soldering flux RA 38053 1L HDPE bottle
PRAREA01,Reagent (1L HDPE bottle),reagent Reagent 1L HDPE bottle
SWQF7022SAC3050,"QF 70 Sn96,5Ag3Cu0,5 0,5mm (2,2%) Solderwire (500g spool)","solder wire QF 70 Sn96,5Ag3Cu0,5 0,5mm 2,2% 500g spool"
SWQF7030SAC3100,"QF 70 Sn96,5Ag3Cu0,5 1,0mm (3%) Solderwire (500g spool)","solder wire QF 70 Sn96,5Ag3Cu0,5 1,0mm 3,0% 500g spool"
SWQF7030SAC3150,"QF 70 Sn96,5Ag3Cu0,5 1,5mm (3%) Solderwire (500g spool)","solder wire QF 70 Sn96,5Ag3Cu0,5 1,5mm 3,0% 500g spool"
SWQF7022SN99050,"QF 70 Sn99,3Cu0,7 0,5mm (2,2%) Solderwire (500g spool)","solder wire QF 70 Sn99,3Cu0,7 0,5mm 2,2% 500g spool"
SWQF7022SN99100,"QF 70 Sn99,3Cu0,7 1,0mm (2,2%) Solderwire (500g spool)","solder wire QF 70 Sn99,3Cu0,7 1,0mm 2,2% 500g spool"
SWQF7022SN99200,"QF 70 Sn99,3Cu0,7 2,0mm (2,2%) Solderwire (500g spool)","solder wire QF 70 Sn99,3Cu0,7 2,0mm 2,2% 500g spool"
SWQF7030SAC03050,"QF 70 Sn99Ag0,3Cu0,7 0,5mm (3%) Solderwire (500g spool)","solder wire QF 70 Sn99Ag0,3Cu0,7 0,5mm 3,0% 500g spool"
SWQF7030SAC03100,"QF 70 Sn99Ag0,3Cu0,7 1,0mm (3%) Solderwire (500g spool)","solder wire QF 70 Sn99Ag0,3Cu0,7 1,0mm 3,0% 500g spool"
SWRE435L135SN99050,"ResIF 435L1 (3,5%) Sn99,3Cu0,7  0,5mm Solderwire (500g spool)","solder wire ResIF 435L1 Sn99,3Cu0,7 0,5mm 3,5% 500g spool"
SWRE435L135SN99120,"ResIF 435L1 (3,5%) Sn99,3Cu0,7  1,2mm Solderwire (500g spool)","solder wire ResIF 435L1 Sn99,3Cu0,7 1,2mm 3,5% 500g spool"
SWIX70522SN60100,"RosIX 705 Sn60Pb40 1,0mm (2,2%) Solderwire (500g spool-6kg box)","solder wire RosIX 705 Sn60Pb40 1,0mm 2,2% 500g spool"
SWIX70522SN62100,"RosIX 705 Sn62Pb36Ag2 1,0mm (2,2%) Solderwire (500g spool-6kg box)","solder wire RosIX 705 Sn62Pb36Ag2 1,0mm 2,2% 500g spool"
SWIX70522SN63100,"RosIX 705 Sn63Pb37 1,0mm (2,2%) Solderwire (500g spool-6kg box)","solder wire RosIX 705 Sn63Pb37 1,0mm 2,2% 500g spool"
SPQ6NBI57A,"Q6 Sn42Bi57Ag1 - type 3 - 89,5% Solderpaste (500g jar)","solder paste Q6 Sn42Bi57Ag1 89,5% 500g jar"
SPQ6MBI57A,Q6 Sn42Bi57Ag1 - type 3-89.5%  Solderpaste (250g jar),"solder paste Q6 Sn42Bi57Ag1 89,5% 250g jar"
SWQF7022SAC3070,"QF 70 Sn96,5Ag3Cu0,5 0,7mm (2,2%) Solderwire (500g spool)","solder wire QF 70 Sn96,5Ag3Cu0,5 0,7mm 2,2% 500g spool"
SWQF7030SAC3035,"QF 70 Sn96,5Ag3Cu0,5 0,35mm (3%) Solderwire (100g spool)","solder wire QF 70 Sn96,5Ag3Cu0,5 0,35mm 3,0% 100g spool"
CLLSC01010,SC01 Stencil Cleaner (10L HDPE drum),cleaning fluid SC01 10L HDPE drum
FLW20400010,SelectIF 2040 Soldering Flux (10L HDPE drum),soldering flux SelectIF 2040 10L HDPE drum
FLW20401000,SelectIF 2040 Soldering Flux (1L HDPE bottle),soldering flux SelectIF 2040 1L HDPE bottle
FLW20400025,SelectIF 2040 Soldering Flux (25L HDPE drum),soldering flux SelectIF 2040 25L HDPE drum
SWIX70535SN99070,"RosIX 705 Sn99,3Cu0,7 0,7mm (3,5%) Solderwire (500g spool-6kg box)","solder wire RosIX 705 Sn99,3Cu0,7 0,7mm 3,5% 500g spool"
SGRSAC0.3-2,"Solder pellets Sn99Ag0,3Cu0,7 (2kg jar) (Ø12 - 1x1cm)","solder alloy solder pellets Sn99Ag0,3Cu0,7 2kg jar"
